analysis	cohort	sample	signal	width	jsd	tv	hellinger	oops_ap	zoops_ap	oops_conf	zoops_conf	zoops_fraction	oops_resampling	zoops_resampling
ctcf_fine	mcf7-encsr000ahd	6	65.0	19	0.012224428148809453	0.06409073973489691	0.07764844832323128	0.6669866410529947	0.7465984278469665	6.179930950839077	6.576994153866317	0.655	0.10418128992442077	0.004815207845059333
ctcf_fine	mcf7-encsr000ahd	6	70.0	19	0.010412927160402877	0.05593010169760849	0.07117527289125983	0.6963590578898412	0.7508345889465353	6.405336719193128	6.687209502910632	0.679	0.0032249899714171266	0.003687465800736745
ctcf_fine	mcf7-encsr000ahd	7	55.0	19	0.01344134218770933	0.08493189287938552	0.08865771691312167	0.6382994237030011	0.7092662616978045	5.663434940963963	6.0390193915844215	0.425	0.14192413042696553	0.19653141546585984
ctcf_fine	mcf7-encsr000ahd	7	60.0	19	0.013249675146466406	0.07331573616611858	0.08373895594197318	0.6717204944024101	0.7265549263010312	5.965555669806434	6.414762828097995	0.545	0.19410802104378896	0.1951647464431613
ctcf_fine	mcf7-encsr000ahd	7	65.0	19	0.199760150595494	0.24306666666666668	0.2526994534643773	0.6848931745556877	0.732117277585723	6.217063377732248	6.5341777248654145	0.625	0.0041076744417236355	0.1934715150736783
ctcf_fine	mcf7-encsr000ahd	7	70.0	19	0.10781127573978748	0.14612960614830178	0.15804696920856992	0.7115898561229329	0.7393706200928873	6.42926977435541	6.6502254990486795	0.675	0.10294120494153988	0.10331007032028752
ctcf_fine	mcf7-encsr000ahd	8	55.0	19	0.39644398955691157	0.5909723816667317	0.5472549125520805	0.07464008941013292	0.06994200483373006	0.0	5.833596627967858	0.09	0.17406615096099964	0.4391714354864707
ctcf_fine	mcf7-encsr000ahd	8	60.0	19	0.11051084491793159	0.17058184487856032	0.1741770809485791	0.666858991220157	0.7473972290723919	5.9549498703632535	6.462220215470341	0.576	0.23728922439304992	0.10352662072812287
ctcf_fine	mcf7-encsr000ahd	8	65.0	19	0.009412677521382027	0.06235852097064268	0.06950865913291308	0.6660317769623443	0.7492982594138038	6.2411172031687006	6.5859700786282716	0.64	0.16685245404512122	0.19326793433818334
ctcf_fine	mcf7-encsr000ahd	8	70.0	19	0.009744452713683903	0.05792400688942279	0.07102611678416942	0.6942719262178922	0.7565367521501031	6.45801829487705	6.714640342034451	0.657	0.10249701817271233	0.1925249788000831
ctcf_fine	mcf7-encsr000ahd	9	55.0	19	0.4558559273790028	0.63743795	0.5878980120742463	0.07513564766199869	0.0739848642092406	0.0	5.972121781588378	0.099	0.15110010140086838	0.4263863885600352
ctcf_fine	mcf7-encsr000ahd	9	60.0	19	0.004720126725706991	0.054001610402436374	0.05389040369447316	0.42265464867164104	0.45091423674287706	5.8191892670721685	6.031842009382711	0.594	0.15666399598562167	0.22272688982764385
ctcf_fine	mcf7-encsr000ahd	9	65.0	19	0.20698784616357074	0.3287947699725739	0.3329871900155769	0.48821418260304494	0.7314425545568117	6.0880303972479135	6.509915351766703	0.627	0.24404842109709468	0.005340579709081327
ctcf_fine	mcf7-encsr000ahd	9	70.0	19	0.008249385617682	0.05356745699824648	0.06254619781895857	0.6816990669087479	0.7417734911873758	6.3572151585894385	6.640952259162977	0.675	0.003915471219478125	0.004910513336138093
ctcf_fine	mcf7-encsr000ahd	10	55.0	19	0.006518011179182164	0.06237769546091578	0.06191131515615751	0.37969245647962113	0.41991491579802326	5.398920292696122	5.874980529519249	0.538	0.19373260179747548	0.4824730892818681
ctcf_fine	mcf7-encsr000ahd	10	60.0	19	0.015391946350023313	0.07922321352101243	0.09088905951907529	0.6434868765701183	0.7669515491543721	5.834810737062605	6.465747643070575	0.58	0.1557849955698707	0.003530228879700373
ctcf_fine	mcf7-encsr000ahd	10	65.0	19	0.01270383932742194	0.06694911436421963	0.0827621607903002	0.6941754994845946	0.7735502870722398	6.179393208842617	6.5962036538238795	0.613	0.1634968446909379	0.003580245513507575
ctcf_fine	mcf7-encsr000ahd	10	70.0	19	0.01069969789388381	0.058540592267774694	0.0751046052960469	0.7210786956101684	0.7733434790955703	6.432812783597052	6.7227529796971375	0.648	0.17033526849607136	0.0032936922838520282
gabpa_width	gabpa-a549-encsr000bpy	1	50.0	10	0.4201791315202718	0.6096420898550898	0.5834425433656316	0.11076857960087491	0.07110321228163999	0.0	4.59655989866145	0.138	0.016470209443841134	0.028758289501761236
gabpa_width	gabpa-a549-encsr000bpy	1	50.0	11	0.4277360856725188	0.6196718236500854	0.5809956634851159	0.09790685755473981	0.07085583612726633	0.0	4.858228825715663	0.133	0.017294474415302876	0.042877283541685546
gabpa_width	gabpa-a549-encsr000bpy	1	50.0	12	0.4127159227739485	0.6038672134294635	0.5608337714905487	0.09526491170085435	0.07050894536863396	0.0	5.056599356394954	0.139	0.018188705632747246	0.1418053946300904
gabpa_width	gabpa-a549-encsr000bpy	1	50.0	13	0.4280295585700565	0.6036292307692308	0.5781895719055249	0.09193175802545929	0.06996186888857342	0.0	5.210045411228983	0.111	0.01518787652546336	0.04661258696339475
gabpa_width	gabpa-a549-encsr000bpy	1	50.0	14	0.4263549561587077	0.6316428571428571	0.5849968081567463	0.08958515855291728	0.06996207897208044	0.0	5.267926343675477	0.1	0.14682383673119226	0.16055690334465472
gabpa_width	gabpa-a549-encsr000bpy	1	75.0	10	0.4204642791009885	0.6137394	0.5743583583642058	0.1513718577394623	0.07154901509349272	0.0	4.196923503788965	0.129	0.012311870063613103	0.03200398112382574
gabpa_width	gabpa-a549-encsr000bpy	1	75.0	11	0.4749519147398413	0.6394011818181818	0.6201602357741527	0.13740845276726538	0.07097575787037805	0.0	4.455601223680015	0.116	0.016596489087960672	0.04884002292538237
gabpa_width	gabpa-a549-encsr000bpy	1	75.0	12	0.421387690936125	0.6196944944444224	0.5696711875092391	0.15257172909447053	0.07119559040881247	0.0	4.57707054293588	0.09	0.013521672914077763	0.13631589157160645
gabpa_width	gabpa-a549-encsr000bpy	1	75.0	13	0.42902799116319834	0.6096714629763602	0.5795606335472949	0.1624875718783852	0.07028536833459965	0.0	4.817210635430835	0.107	0.22766932656057912	0.046209042312178844
gabpa_width	gabpa-a549-encsr000bpy	1	75.0	14	0.40419230250100596	0.5986283899416757	0.5668594231394622	0.1064997144838866	0.06982603494899593	0.0	4.9065622840420735	0.098	0.017896901594243998	0.13416750006032185
gabpa_width	gabpa-a549-encsr000bpy	1	100.0	10	0.4329033983054579	0.5841507000000001	0.5499506263380891	0.1861053242874967	0.07833509982264313	0.0	3.2975301534562345	0.073	0.3537177531788555	0.10169858064419643
gabpa_width	gabpa-a549-encsr000bpy	1	100.0	11	0.5300970402078512	0.6875140407523135	0.6706169641321891	0.17949643554978684	0.07213632595382884	0.0	3.58351893845611	0.058	0.1760624069420088	0.06615058223222103
gabpa_width	gabpa-a549-encsr000bpy	1	100.0	12	0.48307252563575687	0.6409364590395424	0.6224349738251012	0.34000866149840175	0.07119417375362587	0.0	3.734952994640873	0.059	0.012461265413542517	0.10480706353807064
gabpa_width	gabpa-a549-encsr000bpy	1	100.0	13	0.4710587989715883	0.6514740769230769	0.6212787273689769	0.30056044540756005	0.07146851179881668	0.0	3.650177244077853	0.031	0.20613413843214473	0.07752671231630281
gabpa_width	gabpa-a549-encsr000bpy	1	100.0	14	0.4564638996595714	0.6448571428571428	0.6183140325571774	0.3176948580361437	0.07161268012282315	0.0	3.709267908332568	0.04	0.18973094876118318	0.09671904871934352
gabpa_width	gabpa-a549-encsr000bpy	2	50.0	10	0.5056319753496882	0.6591750000000001	0.6463598880408247	0.1087369764696937	0.07109202778289406	0.0	4.672088548872828	0.16	0.014184955850452551	0.02534207544203182
gabpa_width	gabpa-a549-encsr000bpy	2	50.0	11	0.462521750667771	0.6534776340621794	0.6127156286696808	0.09497765843266923	0.07113516572506048	0.0	5.0809124350250965	0.158	0.012177863134832479	0.040373709148100845
gabpa_width	gabpa-a549-encsr000bpy	2	50.0	12	0.3946549672418189	0.6005321437126437	0.5459112693187771	0.09182295270242685	0.0702787093981637	0.0	5.176249890083098	0.167	0.00934078358386123	0.025393075910059914
gabpa_width	gabpa-a549-encsr000bpy	2	50.0	13	0.4365061365046273	0.6346887038752193	0.583815454457394	0.09064695707672066	0.07026374533173664	0.0	5.310925558207808	0.133	0.0116552739589162	0.024293741925502158
gabpa_width	gabpa-a549-encsr000bpy	2	50.0	14	0.4072481448979583	0.5782142857142857	0.5378029342189087	0.08778368256270157	0.07214855775492908	0.0	5.390790574630917	0.1	0.1545328408155642	0.01213933051886577
gabpa_width	gabpa-a549-encsr000bpy	2	75.0	10	0.49758815153746416	0.6566666000000001	0.6550952433794424	0.1894409448702978	0.07112558420946806	0.0	3.9463225427983497	0.075	0.1739529969094883	0.04563227619598269
gabpa_width	gabpa-a549-encsr000bpy	2	75.0	11	0.45642282582942006	0.6319127835970346	0.6074593268744315	0.14497164831210457	0.07151281210389972	0.0	4.275565774330383	0.092	0.011620128304234832	0.12058471056799713
gabpa_width	gabpa-a549-encsr000bpy	2	75.0	12	0.43910807124619833	0.6242330692884306	0.5833225757918762	0.21539854869981845	0.07046459489679532	0.0	4.442651256490317	0.089	0.01952221576005654	0.13029341297508332
gabpa_width	gabpa-a549-encsr000bpy	2	75.0	13	0.4124088227072145	0.6198885816327055	0.5639979698701002	0.20183605815903494	0.07026996656701309	0.0	4.641092941073992	0.098	0.15744279115663823	0.04435572501192665
gabpa_width	gabpa-a549-encsr000bpy	2	75.0	14	0.4171556529842447	0.6369925955056902	0.5833780116545563	0.12317225763707361	0.07031619354693291	0.0	4.68213122712422	0.089	0.09634707684667586	0.04922673669895287
gabpa_width	gabpa-a549-encsr000bpy	2	100.0	10	0.4393165401497468	0.5567	0.5906294937807346	0.2674123696085738	0.18478405007182738	0.0	0.0	0.002	0.3125764711058719	0.8789103455787018
gabpa_width	gabpa-a549-encsr000bpy	2	100.0	11	0.44661207498503575	0.5949790643357007	0.5955838272639906	0.2673147955598629	0.07469283381417217	0.0	3.4158789940541343	0.065	0.008405029272535142	0.06280167199127386
gabpa_width	gabpa-a549-encsr000bpy	2	100.0	12	0.4477683632684293	0.6311914210526623	0.5890709002162559	0.3445444699957831	0.07208725316975655	0.0	3.8551684232100683	0.057	0.16037894144805448	0.10828226080394493
gabpa_width	gabpa-a549-encsr000bpy	2	100.0	13	0.4004621255952575	0.6069648811189328	0.5496230181091805	0.3243303883690711	0.07212127944813534	0.0	3.9586625948309795	0.055	0.005202012774832442	0.09844008015901855
gabpa_width	gabpa-a549-encsr000bpy	2	100.0	14	0.35119816124953124	0.5738423307241654	0.5089518505732059	0.3224894854697792	0.07231235960022518	0.0	4.0239367393411225	0.073	0.20599267619090164	0.2068487864923261
gabpa_width	gabpa-a549-encsr000bpy	3	50.0	10	0.4741947644482579	0.6417444	0.639526540057035	0.10189544000417987	0.07090888637770733	0.0	4.629947071185141	0.135	0.22444192336870342	0.024147653254224813
gabpa_width	gabpa-a549-encsr000bpy	3	50.0	11	0.45292177818899565	0.6253504545454546	0.60791927327409	0.09790924213495998	0.07036670486656661	0.0	4.9745090676330035	0.138	0.012622472483839665	0.11486038012560545
gabpa_width	gabpa-a549-encsr000bpy	3	50.0	12	0.45409791688585793	0.6436153846153847	0.5845045368451055	0.09283963050222527	0.070179574863049	0.0	5.145501662938575	0.1	0.010772164223237958	0.6270848758838987
gabpa_width	gabpa-a549-encsr000bpy	3	50.0	13	0.44884358229505616	0.6194214581940669	0.5780570186463264	0.09238230256694244	0.0711396924062748	0.0	5.334746766471155	0.092	0.15510525566465877	0.658606651455168
gabpa_width	gabpa-a549-encsr000bpy	3	50.0	14	0.3711023990316514	0.5433117938775939	0.5136924294754386	0.09561899490188408	0.07227705844303665	0.0	5.494697717118565	0.098	0.20238398397487622	0.013324065062151941
gabpa_width	gabpa-a549-encsr000bpy	3	75.0	10	0.5212689929324668	0.6689444	0.6667505519978144	0.290209556419586	0.07160927372761164	0.0	3.9525025710624453	0.081	0.3525659819891745	0.03293687587760252
gabpa_width	gabpa-a549-encsr000bpy	3	75.0	11	0.47105082194287057	0.6401818181818182	0.6177306918358205	0.13361289383262884	0.07083623604860709	0.0	4.261564025893349	0.1	0.009222882962120295	0.1685349024823499
gabpa_width	gabpa-a549-encsr000bpy	3	75.0	12	0.44274098648801935	0.6240378750000417	0.6062429810916622	0.15305624731388548	0.07083911915539304	0.0	4.4642270738962555	0.11	0.011746029830597457	0.16965329889411937
gabpa_width	gabpa-a549-encsr000bpy	3	75.0	13	0.47275714190938467	0.6482772654388115	0.6324129888547867	0.1542800394858959	0.07043480103335199	0.0	4.701311974284032	0.071	0.2477449048650691	0.06932244904625608
gabpa_width	gabpa-a549-encsr000bpy	3	75.0	14	0.44732810793924943	0.6457846575344061	0.6167454041993229	0.11138521960854185	0.07019767905281743	0.0	4.751184250867827	0.073	0.018873811117852208	0.05428407906229909
gabpa_width	gabpa-a549-encsr000bpy	3	100.0	10	0.6246446370601753	0.7472367999999999	0.7307415394137899	0.3334642819540871	0.08778478404285205	0.0	0.0	0.019	0.01252452155621778	0.31623067904433083
gabpa_width	gabpa-a549-encsr000bpy	3	100.0	11	0.4475727299415354	0.61626475	0.596021717976769	0.2792581903154681	0.07685780265582975	0.0	3.0143945798332856	0.073	0.020991831386683	0.45184981277883396
gabpa_width	gabpa-a549-encsr000bpy	3	100.0	12	0.43618653971773336	0.5996775833333334	0.5924142976997566	0.26645584616722034	0.07514123779511078	0.0	3.301330697286723	0.046	0.03728753852897455	0.1270916929583694
gabpa_width	gabpa-a549-encsr000bpy	3	100.0	13	0.45851751041553146	0.6587027692307692	0.6071334871121382	0.20639689071646888	0.07357538195450222	0.0	3.301787676949643	0.037	0.1899886501344053	0.10986765643708374
gabpa_width	gabpa-a549-encsr000bpy	3	100.0	14	0.45012731146027835	0.6181520875575875	0.6047174351494842	0.3109943530163538	0.07241563320874898	0.0	3.3517564747085804	0.031	0.16253927194313691	0.14299055646628742
gabpa_width	gabpa-a549-encsr000bpy	4	50.0	10	0.4095933903367667	0.628217093220483	0.554706571889687	0.1055539914654395	0.07186779982071778	0.0	4.708503157395794	0.177	0.21105723360575934	0.13414198285922885
gabpa_width	gabpa-a549-encsr000bpy	4	50.0	11	0.42697674446754946	0.6398854604743577	0.5835850547035424	0.09347149152196436	0.07080449386172048	0.0	4.962844630259907	0.138	0.019360659173943886	0.039140714880974446
gabpa_width	gabpa-a549-encsr000bpy	4	50.0	12	0.4024865003028057	0.617048853554063	0.5634902575297854	0.095005065951822	0.07094873934225551	0.0	5.093264308264469	0.136	0.01434421395509977	0.13575294277984498
gabpa_width	gabpa-a549-encsr000bpy	4	50.0	13	0.40904424771428055	0.6274381571907526	0.5698440606631748	0.0932728331347254	0.0705004341816405	0.0	5.290978512928571	0.115	0.018563062010191873	0.03478448730712456
gabpa_width	gabpa-a549-encsr000bpy	4	50.0	14	0.49589692213105596	0.6631851384480634	0.6214486327326497	0.09223674766183074	0.07338840740830797	0.0	5.358313704185509	0.081	0.008847050259857209	0.5915339426778817
gabpa_width	gabpa-a549-encsr000bpy	4	75.0	10	0.5040519617464303	0.6844815000000001	0.6538703121409534	0.1622802405802843	0.07247809574662271	0.0	4.222980667549376	0.097	0.12100558406544701	0.13136940601293018
gabpa_width	gabpa-a549-encsr000bpy	4	75.0	11	0.44025431672654247	0.626697168686987	0.570661150790085	0.1700228375285469	0.07093409431061376	0.0	4.465432227445999	0.09	0.07864821940749023	0.10368880788990013
gabpa_width	gabpa-a549-encsr000bpy	4	75.0	12	0.4126443414155665	0.6188939924242424	0.5765411306236897	0.1681013179197768	0.07120341926408838	0.0	4.606718007094589	0.099	0.04446639707822798	0.15220281329512728
gabpa_width	gabpa-a549-encsr000bpy	4	75.0	13	0.452392655102166	0.647681193245803	0.6037444081027441	0.19479854251024153	0.0705776566273702	0.0	4.775630227767258	0.082	0.025848778799124734	0.06101673319416811
gabpa_width	gabpa-a549-encsr000bpy	4	75.0	14	0.40324089006390235	0.6109523555556239	0.5664390220313443	0.13472214241926345	0.07009231038475244	0.0	4.815884266120348	0.09	0.05163682144532959	0.0568029267773469
gabpa_width	gabpa-a549-encsr000bpy	4	100.0	10	0.17814946163856887	0.29619999999999996	0.38406367911988254	0.33189453330199586	0.1617646834441526	0.0	0.0	0.002	0.189866345414011	0.4727551963817712
gabpa_width	gabpa-a549-encsr000bpy	4	100.0	11	0.4422139356905419	0.6016139215442602	0.5961540001513234	0.24034426336909853	0.0768560937227679	0.0	3.6737135308931728	0.073	0.027097945279430345	0.051410133182145185
gabpa_width	gabpa-a549-encsr000bpy	4	100.0	12	0.3798818140158464	0.5610228538813081	0.544528028660409	0.2603880009358517	0.07630567820177675	0.0	3.817305343373191	0.073	0.25415423843314744	0.08729479039378692
gabpa_width	gabpa-a549-encsr000bpy	4	100.0	13	0.33916202532224904	0.5358740489510811	0.5057824189435641	0.3239147741671918	0.07430926822265732	0.0	3.997167094272493	0.11	0.181645915068017	0.1440008633661309
gabpa_width	gabpa-a549-encsr000bpy	4	100.0	14	0.39178693401836423	0.5901218340335944	0.5367718404260261	0.3252114676074843	0.07261859927328079	0.0	4.132559034803024	0.068	0.19729877540989374	0.1288913968423643
gabpa_width	gabpa-a549-encsr000bpy	5	50.0	10	0.4618863703133134	0.6346	0.6160538540518135	0.10314367888453219	0.07133138335842555	0.0	4.690621184798537	0.125	0.2085031382078736	0.031453402510154806
gabpa_width	gabpa-a549-encsr000bpy	5	50.0	11	0.45641426685558706	0.642812903820892	0.5835806809615194	0.09863148605133591	0.07121311349533528	0.0	5.057799534910169	0.138	0.017792619367362126	0.026467407995352066
gabpa_width	gabpa-a549-encsr000bpy	5	50.0	12	0.42953764016453366	0.6386987356116522	0.5685530504263099	0.09390038843638078	0.07050521531522355	0.0	5.231970015312634	0.139	0.01468124003064875	0.0401721921281133
gabpa_width	gabpa-a549-encsr000bpy	5	50.0	13	0.41522080085447227	0.5853252236321467	0.5546942225249384	0.09294699434938872	0.07068672596616643	0.0	5.342136181224938	0.097	0.1567469291058148	0.6392398894512081
gabpa_width	gabpa-a549-encsr000bpy	5	50.0	14	0.4862550983067017	0.6500434926363498	0.6004295413879952	0.0906728878634981	0.07126812995853694	0.0	5.502633762685139	0.097	0.14842901188924096	0.006680267110696895
gabpa_width	gabpa-a549-encsr000bpy	5	75.0	10	0.47038491391240955	0.6350307000000001	0.6111835670192014	0.15748605521082332	0.0721200592887758	0.0	4.221093291547471	0.104	0.18330026430748153	0.03387470891113367
gabpa_width	gabpa-a549-encsr000bpy	5	75.0	11	0.46181716016789554	0.6439605408631773	0.6028647369369595	0.1359439863033957	0.0714258643090589	0.0	4.475333772694044	0.099	0.018046620041612546	0.1383941182237013
gabpa_width	gabpa-a549-encsr000bpy	5	75.0	12	0.4730590588497992	0.6597222555555777	0.6221470703084596	0.21606777681484826	0.07080116370715311	0.0	4.683507517114373	0.075	0.009362074100243804	0.1549045278703877
gabpa_width	gabpa-a549-encsr000bpy	5	75.0	13	0.41228239104831216	0.6256716455195084	0.5690474949911343	0.14822124905721423	0.07028533982848122	0.0	4.848530725552124	0.097	0.18522326443798695	0.05894183481833383
gabpa_width	gabpa-a549-encsr000bpy	5	75.0	14	0.3932272248690208	0.595973832467596	0.5437881382308971	0.1580581184667548	0.06941399644239525	0.0	4.872579987370028	0.11	0.015013922650341682	0.0722623750276878
gabpa_width	gabpa-a549-encsr000bpy	5	100.0	10	0.5083508700884186	0.6664764044117956	0.6444902541766082	0.32631553074319297	0.07228522072660744	0.0	3.740368574603458	0.068	0.012780909713868088	0.1869459437369824
gabpa_width	gabpa-a549-encsr000bpy	5	100.0	11	0.5071384583223723	0.6793636363636364	0.6506112417576178	0.19633153466883554	0.07288401499750416	0.0	3.9570160648667043	0.06	0.04765592117772952	0.2407124511558302
gabpa_width	gabpa-a549-encsr000bpy	5	100.0	12	0.4842406363527401	0.65110675	0.631184904478187	0.30669336100295613	0.07094252464610136	0.0	4.130365601787749	0.057	0.26178552159679525	0.13895085546357203
gabpa_width	gabpa-a549-encsr000bpy	5	100.0	13	0.42302403440521485	0.6187387692307692	0.5809985264370301	0.2492017986067069	0.07171682373750944	0.0	4.2081069033135945	0.063	0.025120571910066093	0.08662849991106597
gabpa_width	gabpa-a549-encsr000bpy	5	100.0	14	0.4266202481793441	0.6063032845433558	0.5701533109161361	0.30435563394477244	0.07163119510397982	0.0	4.3689237571130635	0.061	0.18834716730661052	0.13043312275798016
gabpa_width	gabpa-a549-encsr000bpy	6	50.0	10	0.45204611222096763	0.611541	0.6060331015389281	0.13143914845827787	0.07200517223600388	0.0	4.423890682908124	0.127	0.012328050230800724	0.13081977419443686
gabpa_width	gabpa-a549-encsr000bpy	6	50.0	11	0.4411483930731096	0.6308099090909091	0.5985206924993766	0.10168001384916958	0.07132415584240705	0.0	4.725579813727981	0.11	0.016952174513299913	0.028885600776571266
gabpa_width	gabpa-a549-encsr000bpy	6	50.0	12	0.39004374775487305	0.583017673664229	0.5467310586157419	0.09647938426723812	0.07089363012957636	0.0	4.915346345392299	0.131	0.012627411180669214	0.13043334941222268
gabpa_width	gabpa-a549-encsr000bpy	6	50.0	13	0.48305560808055614	0.6332407242525615	0.6048279760730733	0.09391286808856072	0.07133126954236868	0.0	5.11888408457741	0.086	0.15315458710485452	0.017956598691549572
gabpa_width	gabpa-a549-encsr000bpy	6	50.0	14	0.3987799539092553	0.5800462050420621	0.5458160210268879	0.09654752455287606	0.07199469729105226	0.0	5.268891951580328	0.085	0.20886071208037912	0.01651174351783072
gabpa_width	gabpa-a549-encsr000bpy	6	75.0	10	0.47608560289588997	0.6248227	0.6175133635339767	0.16399404307127957	0.07188187759452966	0.0	3.9630922611283834	0.101	0.010674135151922861	0.04031760135477952
gabpa_width	gabpa-a549-encsr000bpy	6	75.0	11	0.41548663983179873	0.5955736749509615	0.5547751038010603	0.14586819856423305	0.0712886427888421	0.0	4.387557529775856	0.139	0.1759691337120063	0.044484134273012614
gabpa_width	gabpa-a549-encsr000bpy	6	75.0	12	0.42105768777324215	0.5953677856322862	0.5775133088610193	0.1978571559468254	0.07076429273253419	0.0	4.452646687832811	0.145	0.008685363954640644	0.07454103561778858
gabpa_width	gabpa-a549-encsr000bpy	6	75.0	13	0.41522658123668393	0.6168397089398295	0.5673661340493779	0.14582676098589978	0.07089349152798109	0.0	4.494494221052314	0.074	0.26430531055504425	0.049466843621408234
gabpa_width	gabpa-a549-encsr000bpy	6	75.0	14	0.3879059812285102	0.5987858501742788	0.5443320806817654	0.12346885775421183	0.07137779488682722	0.0	4.59707571422538	0.082	0.15145302450280257	0.05630670592933745
gabpa_width	gabpa-a549-encsr000bpy	6	100.0	10	0.45232044913465924	0.5650533	0.5761758759247935	0.32349442752832025	0.2177017679122765	0.0	3.936903645423296	0.167	0.009496330580468856	0.589656185552494
gabpa_width	gabpa-a549-encsr000bpy	6	100.0	11	0.37121500368267824	0.5512727272727272	0.5257386454995339	0.23746229499238677	0.07768073897625778	0.0	4.228850282426722	0.125	0.19541250227462958	0.0625140695996524
gabpa_width	gabpa-a549-encsr000bpy	6	100.0	12	0.3857552791728154	0.560053418239055	0.542308366338197	0.3154087609846043	0.07504890773394567	0.0	4.211474524756348	0.106	0.16155879138374166	0.06382314808139584
gabpa_width	gabpa-a549-encsr000bpy	6	100.0	13	0.43250378525831373	0.6141538974359436	0.5823057393459662	0.31425227177140924	0.07233158274829908	0.0	4.036045380153334	0.06	0.23373400443223072	0.13228692950217819
gabpa_width	gabpa-a549-encsr000bpy	6	100.0	14	0.336011104794306	0.529583081949061	0.4914962119842835	0.30858890199605155	0.07666127107397948	0.0	4.190061812895174	0.129	0.010462454699834032	0.09791948844756916
gabpa_width	gabpa-a549-encsr000bpy	7	50.0	10	0.45115011417405293	0.6193355037974962	0.6048786580437582	0.1047380698549402	0.07120295249008653	0.0	4.833721335494719	0.158	0.018259956821474993	0.030563584243698767
gabpa_width	gabpa-a549-encsr000bpy	7	50.0	11	0.4465343361284609	0.6283971807672717	0.5983989100571093	0.09858524610206677	0.07095796550361635	0.0	5.1799716891055665	0.173	0.0146571956425626	0.04687304460373034
gabpa_width	gabpa-a549-encsr000bpy	7	50.0	12	0.4400629246785313	0.6134999920886587	0.5872358545898911	0.10481298177568009	0.070503726750139	0.0	5.307256691543326	0.158	0.019170871942216932	0.16280868461682454
gabpa_width	gabpa-a549-encsr000bpy	7	50.0	13	0.43506369486637986	0.6108746210827533	0.5810930480460959	0.10212297807169393	0.0705835109256661	0.0	5.455879798070016	0.135	0.01877867250822948	0.046408518729456325
gabpa_width	gabpa-a549-encsr000bpy	7	50.0	14	0.4335797030270746	0.638261859523906	0.5874712443292731	0.08946949907238372	0.06989594984630285	0.0	5.520090288255201	0.12	0.014564377572376191	0.6341986243370961
gabpa_width	gabpa-a549-encsr000bpy	7	75.0	10	0.4741539155629818	0.6300283000000001	0.6159317263733165	0.15603846975007898	0.07130793233612881	0.0	4.136526058633202	0.127	0.024709274021596762	0.04856890257654266
gabpa_width	gabpa-a549-encsr000bpy	7	75.0	11	0.4603992507790211	0.6341817582345001	0.601872991657078	0.14916954338436814	0.07083501622039405	0.0	4.587613335613252	0.138	0.029216759263632045	0.09444711136049276
gabpa_width	gabpa-a549-encsr000bpy	7	75.0	12	0.46400905949602816	0.6368333333333333	0.6027225986080049	0.19975350552896007	0.07033040251375815	0.0	4.737556315198634	0.1	0.024531246275619905	0.08420202042713844
gabpa_width	gabpa-a549-encsr000bpy	7	75.0	13	0.39336997245323424	0.5976021518568282	0.5411674170891272	0.1340992995481543	0.07070979142418096	0.0	4.950332049275818	0.116	0.04977655882970989	0.05664210765935462
gabpa_width	gabpa-a549-encsr000bpy	7	75.0	14	0.3976362494574812	0.6094185663265664	0.5492373955026518	0.11704087308179291	0.07052661425742857	0.0	5.064044286076047	0.098	0.024665267619584267	0.04416900469557567
gabpa_width	gabpa-a549-encsr000bpy	7	100.0	10	0.4875516417890008	0.6544903	0.6286573337459316	0.3097562853236349	0.07300251397787885	0.0	3.491157174882069	0.083	0.009323531552845623	0.4514600812204289
gabpa_width	gabpa-a549-encsr000bpy	7	100.0	11	0.40807507549301325	0.5871899600886763	0.5745018067010322	0.21559876523848057	0.07604611811975652	0.0	3.8405880538177577	0.123	0.2796599970436883	0.11748285671132602
gabpa_width	gabpa-a549-encsr000bpy	7	100.0	12	0.41575422858514194	0.5764966936026935	0.5612868550016105	0.3168402417329489	0.07390444164770774	0.0	3.9484296081520465	0.099	0.008141411985941403	0.1604241413136531
gabpa_width	gabpa-a549-encsr000bpy	7	100.0	13	0.434318069536034	0.6206317402455674	0.5611914416781445	0.3021726102706101	0.07273047391951178	0.0	3.9634434628458015	0.069	0.15415784320011014	0.14250853699226174
gabpa_width	gabpa-a549-encsr000bpy	7	100.0	14	0.42610619934822	0.6299581509434206	0.5936227174818257	0.2098121167947474	0.07207302840980787	0.0	4.027789380366183	0.053	0.13489662951916262	0.14664384100361527
gabpa_width	gabpa-a549-encsr000bpy	8	50.0	10	0.4748822736131596	0.6570657033148968	0.6172878450862281	0.10762192038192393	0.07115501663176207	0.0	4.889492044095428	0.181	0.015390478417234	0.03839528506907132
gabpa_width	gabpa-a549-encsr000bpy	8	50.0	11	0.4273380232728098	0.6296388008870737	0.5706484536615373	0.09666682412069198	0.07093841372089522	0.0	5.22250454200569	0.205	0.011307260365227324	0.057927493806798486
gabpa_width	gabpa-a549-encsr000bpy	8	50.0	12	0.45199060621203874	0.6429399942130728	0.5894206499138894	0.09074719666832064	0.07050927155774755	0.0	5.3908382787929305	0.144	0.007912242398693075	0.604746332493806
